index,audio,ref_audio,text,duration_sec,status,split,reason
455,./audio/455.wav,./audio/ref_voice/alienkevin.wav,"我最鍾意嘅chocolate fudge cake, 甜膩當中帶有一絲bitter，味道unique到呆!"" ",6.976,kept,train,"6.98s in [5.0, 30.0]"
456,./audio/456.wav,./audio/ref_voice/alienkevin.wav,"我就喜歡煮個home-made burger，堆疊嘅滋味配合到無得輸，滋味正到爆!""  ",5.5254,kept,train,"5.53s in [5.0, 30.0]"
457,./audio/457.wav,./audio/ref_voice/alienkevin.wav,"我最愛嘅steak tartare，喺raw嘅感覺同新鮮嘅taste之間做到一個完美嘅balance!""  ",6.72,kept,train,"6.72s in [5.0, 30.0]"
458,./audio/458.wav,./audio/ref_voice/alienkevin.wav,"我一定會bake一個蘋果撻，crisp pastry同甜甜的apple filling，實在係太delicious!""  ",7.8294,kept,train,"7.83s in [5.0, 30.0]"
459,./audio/459.wav,./audio/ref_voice/alienkevin.wav,"午餐時間我都鍾意一個fresh salad，healthy又清新，真係highlight of my day!""  ",5.056,kept,train,"5.06s in [5.0, 30.0]"
460,./audio/460.wav,./audio/ref_voice/alienkevin.wav,我嘅ultimate comfort food就係chicken pot pie，creamy filling同flaky crust，就係一個word－sat…,7.4027,kept,train,"7.40s in [5.0, 30.0]"
461,./audio/461.wav,./audio/ref_voice/alienkevin.wav,"我總會烤一個sourdough loaf，香噴噴的bread smell，fresh出烤箱嘅時候最吸引人!""  ",6.272,kept,train,"6.27s in [5.0, 30.0]"
462,./audio/462.wav,./audio/ref_voice/alienkevin.wav,"當然唔少得disco fries，cheesy同crispy，夜晚食嘅時候最正!"" ",5.056,kept,train,"5.06s in [5.0, 30.0]"
463,./audio/463.wav,./audio/ref_voice/alienkevin.wav,最鍾意嘅零食就係popcorn，salty sweet嘅taste，追劇嘅時候最開胃!,5.0347,kept,train,"5.03s in [5.0, 30.0]"
464,./audio/464.wav,./audio/ref_voice/alienkevin.wav,我上次去咗New Zealand嘅Auckland，那边嘅自然景色真系真系好stunning，超级worth it！,6.272,kept,train,"6.27s in [5.0, 30.0]"
465,./audio/465.wav,./audio/ref_voice/alienkevin.wav,我打算下个month就去咗France嘅Paris，去欣赏下Eiffel Tower咯！,5.1414,kept,train,"5.14s in [5.0, 30.0]"
466,./audio/466.wav,./audio/ref_voice/alienkevin.wav,我好想去Australia嘅Sydney，dive under the Great Barrier Reef，应该会系一个unforgettable exper…,6.528,kept,train,"6.53s in [5.0, 30.0]"
467,./audio/467.wav,./audio/ref_voice/alienkevin.wav,Australia嘅Perth真系好relaxing，感觉好似走入laid-back的paradise一样。,5.888,kept,train,"5.89s in [5.0, 30.0]"
468,./audio/468.wav,./audio/ref_voice/alienkevin.wav,去年喺Japan嘅Tokyo shopping真系玩得好过癮，今年我想再去一次咋！,5.7814,kept,train,"5.78s in [5.0, 30.0]"
469,./audio/469.wav,./audio/ref_voice/alienkevin.wav,我几想喺Winter去Finland 看看Northern Lights，应该会系个magical experience嘅！,5.632,kept,train,"5.63s in [5.0, 30.0]"
470,./audio/470.wav,./audio/ref_voice/alienkevin.wav,我准备喺Canada嘅Vancouver做一个road trip，沿途嘅风景应该会好美嘅！,6.1654,kept,train,"6.17s in [5.0, 30.0]"
471,./audio/471.wav,./audio/ref_voice/alienkevin.wav,"我已经计划好喺Spring 去Korea嘅Busan赏花啦，期待极啦！"" ",5.4187,kept,train,"5.42s in [5.0, 30.0]"
472,./audio/472.wav,./audio/ref_voice/alienkevin.wav,去年喺Italy嘅Rome 玩得真系好开心，吃咗好多delicious嘅pizza和pasta，今年再去一次哈哈！,7.3174,kept,train,"7.32s in [5.0, 30.0]"
473,./audio/473.wav,./audio/ref_voice/alienkevin.wav,"我特别喜欢Thai嘅Bangkok, shopping paradise啊，又便宜，又多款，最重要嘅系好好玩！",6.4214,kept,train,"6.42s in [5.0, 30.0]"
474,./audio/474.wav,./audio/ref_voice/alienkevin.wav,"我真係好鍾意嘅遊戲就係‘The Legend of Zelda’,每次解puzzle都覺得自己好smart！",6.6774,kept,eval,"6.68s in [5.0, 30.0]"
475,./audio/475.wav,./audio/ref_voice/alienkevin.wav,周末嘅時候，我鐘意去影院睇電影，特別係Marvel嘅superhero電影，係我嘅favourite！,5.6107,kept,train,"5.61s in [5.0, 30.0]"
476,./audio/476.wav,./audio/ref_voice/alienkevin.wav,我最鍾意嘅band就係Coldplay，而家嘅歌都好屬意，聽佢地嘅音樂會make my day！,5.6107,kept,train,"5.61s in [5.0, 30.0]"
477,./audio/477.wav,./audio/ref_voice/alienkevin.wav,我鍾意嘅舞台劇就係‘Phantom of the Opera’，當主角一唱出‘The Music of the Night’我整個人都全身chill！,7.5307,kept,train,"7.53s in [5.0, 30.0]"
478,./audio/478.wav,./audio/ref_voice/alienkevin.wav,我超鍾意追劇，尤其係Netflix出嘅韓劇，充滿suspense，令我睇得眼都冇合過！,6.592,kept,eval,"6.59s in [5.0, 30.0]"
479,./audio/479.wav,./audio/ref_voice/alienkevin.wav,我好鍾意音樂節，尤其係Coachella，那種feel真係無法比擬，每次去都好exciting！,6.4214,kept,train,"6.42s in [5.0, 30.0]"
480,./audio/480.wav,./audio/ref_voice/alienkevin.wav,我喺Instagram上面follow左好多artists，每次佢地post新嘅artworks，我都會超級exciting！,5.568,kept,eval,"5.57s in [5.0, 30.0]"
481,./audio/481.wav,./audio/ref_voice/alienkevin.wav,我超鍾意打電動，尤其係‘Overwatch’，每次都會跟隨著game的rhythm，極度投入！,6.0374,kept,train,"6.04s in [5.0, 30.0]"
482,./audio/482.wav,./audio/ref_voice/alienkevin.wav,我覺得畫畫能夠relax亦令人happy，噉我每次有空閒時都會揸起畫筆，揮灑自己嘅creativity！,8.0854,kept,train,"8.09s in [5.0, 30.0]"
483,./audio/483.wav,./audio/ref_voice/alienkevin.wav,我好鐘意睇網絡劇，尤其係YouTuber出嘅原創短片，點解呢？因為佢地嘅ideas都好unique，每次睇都會覺得好inspired！,7.808,kept,train,"7.81s in [5.0, 30.0]"
484,./audio/484.wav,./audio/ref_voice/alienkevin.wav,即使天氣唔係咁好，我都會堅持去gym做workout，可唔可以有個fit body就睇依個persistence。,7.104,kept,train,"7.10s in [5.0, 30.0]"
485,./audio/485.wav,./audio/ref_voice/alienkevin.wav,"我每晚都会跑步keep fit，對我嚟講,有active lifestyle真係well-being嘅一部分。",5.248,kept,train,"5.25s in [5.0, 30.0]"
486,./audio/486.wav,./audio/ref_voice/alienkevin.wav,我覺得玩badminton好有趣，唔止可以improve coordination，亦都可以boost up energy level.,5.2054,kept,train,"5.21s in [5.0, 30.0]"
487,./audio/487.wav,./audio/ref_voice/alienkevin.wav,周末去咗攀岩嘅experience真係好exciting，我之前未試過喺這種altitude and difficulty上push自己嘅limits。,7.0614,kept,train,"7.06s in [5.0, 30.0]"
488,./audio/488.wav,./audio/ref_voice/alienkevin.wav,嚟緊想去參加一個yoga class，相信會係一個好relaxing嘅body and mind嘅exercise。,5.4827,kept,train,"5.48s in [5.0, 30.0]"
489,./audio/489.wav,./audio/ref_voice/alienkevin.wav,太陽曬個時候去游水，果種感覺真係great，同時亦都好有benefit to cardiovascular health.,7.5094,kept,train,"7.51s in [5.0, 30.0]"
490,./audio/490.wav,./audio/ref_voice/alienkevin.wav,去踩單車唔單止可以scenery俾眼光，而且亦都可以increase stamina.,5.632,kept,train,"5.63s in [5.0, 30.0]"
491,./audio/491.wav,./audio/ref_voice/alienkevin.wav,我好欣賞足球嘅teamwork，每個人嘅contribution都好essential去決定比賽嘅outcome。,5.248,kept,train,"5.25s in [5.0, 30.0]"
492,./audio/492.wav,./audio/ref_voice/alienkevin.wav,晨早跑馬拉松，果種freshness同得來嘅achievement感，人生中都難以忘記。,7.68,kept,train,"7.68s in [5.0, 30.0]"
493,./audio/493.wav,./audio/ref_voice/alienkevin.wav,學游泳唔止可以enhance muscular strength，亦都可以學到rescue skills，真係一項好有價值嘅sport。,7.808,kept,train,"7.81s in [5.0, 30.0]"
494,./audio/494.wav,./audio/ref_voice/alienkevin.wav,塑膠污染問題日益严重，我哋需要推行更有效嘅plastic waste management strategies。,5.568,kept,train,"5.57s in [5.0, 30.0]"
495,./audio/495.wav,./audio/ref_voice/alienkevin.wav,公共交通費用不停上升，可以考慮introducing more fare concessions吾洗大家咁辛苦。,5.0347,kept,train,"5.03s in [5.0, 30.0]"
496,./audio/496.wav,./audio/ref_voice/alienkevin.wav,本地消費物價一直上揚，我哋需要更有效嘅price control measures。,5.568,kept,train,"5.57s in [5.0, 30.0]"
497,./audio/497.wav,./audio/ref_voice/alienkevin.wav,巿區人口密度過高，政府應考虑implement sustainable urban planning。,6.2934,kept,train,"6.29s in [5.0, 30.0]"
498,./audio/498.wav,./audio/ref_voice/alienkevin.wav,民族歧視問題仍未被完全解決，我們需要更強烈的anti-discrimination campaigns。,5.056,kept,train,"5.06s in [5.0, 30.0]"
499,./audio/499.wav,./audio/ref_voice/alienkevin.wav,食品安全问题越来越严重，我哋需要一个更透明的food quality monitoring system。,4.5227,too_short,n/a,4.52s < 5.0
500,./audio/500.wav,./audio/ref_voice/alienkevin.wav,本地短缺創新科技人才，学校應該more focus on STEM education。,7.04,kept,train,"7.04s in [5.0, 30.0]"
501,./audio/501.wav,./audio/ref_voice/alienkevin.wav,數碼鴻溝問題令部分市民无法享用公共信息，有需要推動一個digital inclusion initiative。,7.0187,kept,train,"7.02s in [5.0, 30.0]"
502,./audio/502.wav,./audio/ref_voice/alienkevin.wav,病毒大流行導致嘅復工困難，政府需要提供足夠嘅employment support services。,5.4827,kept,train,"5.48s in [5.0, 30.0]"
503,./audio/503.wav,./audio/ref_voice/alienkevin.wav,規模不大但都存在嘅貧困問題，我哋需要更多effective social welfare policies。,4.8,too_short,n/a,4.80s < 5.0
504,./audio/504.wav,./audio/ref_voice/alienkevin.wav,城市绿化覆蓋率偏低，我們需要更多green space policies。,6.9334,kept,train,"6.93s in [5.0, 30.0]"
505,./audio/505.wav,./audio/ref_voice/alienkevin.wav,本地周末遊樂設施不足，有需要建設更多community recreational facilities。,6.0374,kept,train,"6.04s in [5.0, 30.0]"
506,./audio/506.wav,./audio/ref_voice/alienkevin.wav,香港養老費用愈來愈高，我哋应该实行更好的pension fund management。,5.4827,kept,train,"5.48s in [5.0, 30.0]"
507,./audio/507.wav,./audio/ref_voice/alienkevin.wav,我買嘅每一件clothing我都好appreciate，每件都有嘅story，買嘅時候都好excited喎。,5.9947,kept,train,"5.99s in [5.0, 30.0]"
508,./audio/508.wav,./audio/ref_voice/alienkevin.wav,雖然有時候shopping真係好tiring，但係見到自己滿意嘅goods時，心情馬上就uplift咗喎。,5.8454,kept,train,"5.85s in [5.0, 30.0]"
509,./audio/509.wav,./audio/ref_voice/alienkevin.wav,我有個friend每次去超市都會超過budget，但係佢say，享受食物就係享受life嘅一部分喎。,5.2694,kept,eval,"5.27s in [5.0, 30.0]"
510,./audio/510.wav,./audio/ref_voice/alienkevin.wav,我愛去support本地small business，買佢哋嘅product，亦都可以boost佢哋嘅confidence喎。,5.184,kept,train,"5.18s in [5.0, 30.0]"
511,./audio/511.wav,./audio/ref_voice/alienkevin.wav,其實我諗呢個shopping culture係好重要，我哋可以通過買產品show我哋嘅lifestyle同values。,6.4854,kept,train,"6.49s in [5.0, 30.0]"
512,./audio/512.wav,./audio/ref_voice/alienkevin.wav,見到搵到bargain嘅時候，我會感到好satisfied，就好似去尋寶咁exciting。,5.568,kept,train,"5.57s in [5.0, 30.0]"
513,./audio/513.wav,./audio/ref_voice/alienkevin.wav,我喺online平台上面買嘅時候，我會check佢哋嘅reviews先，我覺得這是一個smart move。,5.12,kept,train,"5.12s in [5.0, 30.0]"
514,./audio/514.wav,./audio/ref_voice/alienkevin.wav,雖然我唔會追求luxury life，但係我會投資一兩個high quality嘅items，為我嘅wardrobe加分。,6.231,kept,train,"6.23s in [5.0, 30.0]"
515,./audio/515.wav,./audio/ref_voice/alienkevin.wav,自從我開始用節省app後，我發現我喺grocery上嘅spend就少咗幾多喎，感覺自己成咗一個money-saving expert。,7.7227,kept,train,"7.72s in [5.0, 30.0]"
516,./audio/516.wav,./audio/ref_voice/alienkevin.wav,我覺得thrift shopping係一種挺好嘅trend，唔單止可以節省錢，還可以contribute到環保。,6.5494,kept,train,"6.55s in [5.0, 30.0]"
517,./audio/517.wav,./audio/ref_voice/alienkevin.wav,學習唔應該only focus喺書本上面，實戰經驗都好重要。,4.3094,too_short,n/a,4.31s < 5.0
518,./audio/518.wav,./audio/ref_voice/alienkevin.wav,唔好畏懼make mistake，每一個錯誤都係學習嘅opportunity。,4.3734,too_short,n/a,4.37s < 5.0
519,./audio/519.wav,./audio/ref_voice/alienkevin.wav,每一步progress都要celebrate，因為你已經比之前好啲啦。,3.927,too_short,n/a,3.93s < 5.0
520,./audio/520.wav,./audio/ref_voice/alienkevin.wav,唔好覺得學習係一種burden，實際上佢可以open你嘅mind，擴闊你嘅horizon。,4.7787,too_short,n/a,4.78s < 5.0
521,./audio/521.wav,./audio/ref_voice/alienkevin.wav,Pay attention去你學習嘅process，你會discover到好多新嘅東西。,4.2454,too_short,n/a,4.25s < 5.0
522,./audio/522.wav,./audio/ref_voice/alienkevin.wav,Remember，學習唔只係about score，理解同meow material嘅process都好重要。,5.9734,kept,train,"5.97s in [5.0, 30.0]"
523,./audio/523.wav,./audio/ref_voice/alienkevin.wav,Continuous learning係我哋lifetime嘅commitment，唔好停止尋求knowledge。,4.4587,too_short,n/a,4.46s < 5.0
524,./audio/524.wav,./audio/ref_voice/alienkevin.wav,學習new skills唔係waste時間，反而可以enrich你嘅life。,4.096,too_short,n/a,4.10s < 5.0
525,./audio/525.wav,./audio/ref_voice/alienkevin.wav,隨時keep學習，你會感覺到自己嘅growth同欣賞自己嘅efforts。,4.3307,too_short,n/a,4.33s < 5.0
526,./audio/526.wav,./audio/ref_voice/alienkevin.wav,唔好怕challenge，佢係學習成長嘅重要一部分。,3.4774,too_short,n/a,3.48s < 5.0
527,./audio/527.wav,./audio/ref_voice/alienkevin.wav,無論嘅job咩都需要commitment，唔好因為難度放棄。,4.3307,too_short,n/a,4.33s < 5.0
528,./audio/528.wav,./audio/ref_voice/alienkevin.wav,做嘅好唔好，唔單止睇嘅skills，細心咁focus同埋耐心都好重要。,5.1414,kept,train,"5.14s in [5.0, 30.0]"
529,./audio/529.wav,./audio/ref_voice/alienkevin.wav,喺工作中搵到你嘅passion，每日嘅routine會變得好有意義。,4.4374,too_short,n/a,4.44s < 5.0
530,./audio/530.wav,./audio/ref_voice/alienkevin.wav,主動去搵新嘅challenges，keep咗learning，就唔駛怕變得過時。,4.971,too_short,n/a,4.97s < 5.0
531,./audio/531.wav,./audio/ref_voice/alienkevin.wav,喺工作中都要保持grounded，appreciate圍繞你嘅每個人，每件事。,4.416,too_short,n/a,4.42s < 5.0
532,./audio/532.wav,./audio/ref_voice/alienkevin.wav,做嘅每一件事都謹記儅你own嘅responsibility，唔好比別人去控制你嘅成果。,5.4187,kept,train,"5.42s in [5.0, 30.0]"
533,./audio/533.wav,./audio/ref_voice/alienkevin.wav,Aim高d嘅goals，就算fail咗都唔駛怕，最少你有嘗試過。,5.7387,kept,train,"5.74s in [5.0, 30.0]"
534,./audio/534.wav,./audio/ref_voice/alienkevin.wav,管理你嘅time同精力，咁至可以balance你嘅work同life.,5.2054,kept,train,"5.21s in [5.0, 30.0]"
535,./audio/535.wav,./audio/ref_voice/alienkevin.wav,唔好單單追求金錢，但要value你嘅工作帶嚟嘅satisfaction同成長。,5.3974,kept,train,"5.40s in [5.0, 30.0]"
536,./audio/536.wav,./audio/ref_voice/alienkevin.wav,唔要怕問題，而要embrace佢。解決問題就係學習嘅一部份。,4.7147,too_short,n/a,4.71s < 5.0
537,./audio/537.wav,./audio/ref_voice/alienkevin.wav,別人嘅feedback係一個knowledge嘅寶庫，要學識accept同digest佢。,4.224,too_short,n/a,4.22s < 5.0
538,./audio/538.wav,./audio/ref_voice/alienkevin.wav,持續進步，嘗試新嘅things，噉至會keep你嘅work interesting.,5.44,kept,train,"5.44s in [5.0, 30.0]"
539,./audio/539.wav,./audio/ref_voice/alienkevin.wav,天气forecast说会转凉，出门记得带件外套。,3.819,too_short,n/a,3.82s < 5.0
540,./audio/540.wav,./audio/ref_voice/alienkevin.wav,往外头一看天空已经overcast，好像要落雨。,4.928,too_short,n/a,4.93s < 5.0
541,./audio/541.wav,./audio/ref_voice/alienkevin.wav,Forecast说今晚会嘅meteor shower，大家都去roof top看下啦。,5.0987,kept,eval,"5.10s in [5.0, 30.0]"
542,./audio/542.wav,./audio/ref_voice/alienkevin.wav,okay了啦，你的太阳镜没戴，今日sun很大。,4.0534,too_short,n/a,4.05s < 5.0
543,./audio/543.wav,./audio/ref_voice/alienkevin.wav,呢几日好hot，记得常饮水不好cause热伤。,3.7547,too_short,n/a,3.75s < 5.0
544,./audio/544.wav,./audio/ref_voice/alienkevin.wav,今晚街上好quiet，会唔会系下雪啊。,3.712,too_short,n/a,3.71s < 5.0
545,./audio/545.wav,./audio/ref_voice/alienkevin.wav,"雾霾好serious，回到家淨身换衫就okay了。"" ",4.2454,too_short,n/a,4.25s < 5.0
546,./audio/546.wav,./audio/ref_voice/alienkevin.wav,重暴雨警告已经issue，大家唔好出门啦。,3.4987,too_short,n/a,3.50s < 5.0
547,./audio/547.wav,./audio/ref_voice/alienkevin.wav,月亮很明亮，今夜好clear哇。,2.944,too_short,n/a,2.94s < 5.0
548,./audio/548.wav,./audio/ref_voice/alienkevin.wav,唔好再出去，haze好厚，会伤到身体。,3.328,too_short,n/a,3.33s < 5.0
549,./audio/549.wav,./audio/ref_voice/alienkevin.wav,今朝唔系晴天哇，sunny day比較好去hiking。,3.968,too_short,n/a,3.97s < 5.0
550,./audio/550.wav,./audio/ref_voice/alienkevin.wav,热浪喺度推波助澜，夏天已经ready啦。,3.968,too_short,n/a,3.97s < 5.0
551,./audio/551.wav,./audio/ref_voice/alienkevin.wav,初春一下sunshine一下喺冷冻，天气变幻莫测。,4.3307,too_short,n/a,4.33s < 5.0
552,./audio/552.wav,./audio/ref_voice/alienkevin.wav,下个weekend天气预告会好d，可以去海边BBQ啦。,4.096,too_short,n/a,4.10s < 5.0
553,./audio/553.wav,./audio/ref_voice/alienkevin.wav,天空好beautiful，有red和orange嘅sunset。,3.6267,too_short,n/a,3.63s < 5.0
